Language,SourceWord,TargetWord,SourceWordSyl,TargetWordSyl,TargetOrthography,Translation,Reference,Notes
Sri Lanka Portuguese,konta:,kõtaɾ,kon.ta:,kõ.taɾ,contar,count,Clements2012[37-41],
Sri Lanka Portuguese,koɾta:,kuɾˈtaɾ,koɾ.ta:,kuɾ.ˈtaɾ,cortar,cut,Clements2012[37-41],
Sri Lanka Portuguese,koɾta:,kuɾˈtaɾ,koɾ.ta:,kuɾ.ˈtaɾ,cortar,cut,Clements2012[37-41],
Sri Lanka Portuguese,di:ja,ˈdiɐ,di:.ja,ˈdi.ɐ,dia,day,Clements2012[37-41],
Sri Lanka Portuguese,di:ja,ˈdiɐ,di:.ja,ˈdi.ɐ,dia,day,Clements2012[37-41],
Sri Lanka Portuguese,muɾa,muˈʀeɾ,mu.ɾa,mu.ˈʀeɾ,morrer,die,Clements2012[37-41],
Sri Lanka Portuguese,muɾa,muˈʀeɾ,mu.ɾa,mu.ˈʀeɾ,morrer,die,Clements2012[37-41],
Sri Lanka Portuguese,su:j,ˈsuʒu,su:j,ˈsu.ʒu,sujo,dust,Clements2012[37-41],
Sri Lanka Portuguese,su:j,ˈsuʒu,su:j,ˈsu.ʒu,sujo,dust,Clements2012[37-41],
Sri Lanka Portuguese,kat̠ʃo:ɾu,kɐˈʃoʀu,ka.t̠ʃo.:ɾu,kɐ.ˈʃo.ʀu,cachorro,dog,Clements2012[37-41],
Sri Lanka Portuguese,kat̠ʃo:ɾu,kɐˈʃoʀu,ka.t̠ʃo.:ɾu,kɐ.ˈʃo.ʀu,cachorro,dog,Clements2012[37-41],
Sri Lanka Portuguese,kat̠ʃo:ɾu,kɐˈʃoʀu,ka.t̠ʃo.:ɾu,kɐ.ˈʃo.ʀu,cachorro,dog,Clements2012[37-41],
Sri Lanka Portuguese,beʋa,bɨˈbeɾ,be.ʋa,bɨ.ˈbeɾ,beber,drink,Clements2012[37-41],
Sri Lanka Portuguese,beʋa,bɨˈbeɾ,be.ʋa,bɨ.ˈbeɾ,beber,drink,Clements2012[37-41],
Sri Lanka Portuguese,sɛ:ku,ˈseku,sɛ:.ku,ˈse.ku,seco,dry,Clements2012[37-41],
Sri Lanka Portuguese,sɛ:ku,ˈseku,sɛ:.ku,ˈse.ku,seco,dry,Clements2012[37-41],
Sri Lanka Portuguese,bɾɔm,ˈʀõbu,bɾɔm,ˈʀõ.bu,rombo,dull,Clements2012[37-41],
Sri Lanka Portuguese,bɾɔm,ˈʀõbu,bɾɔm,ˈʀõ.bu,rombo,dull,Clements2012[37-41],
Sri Lanka Portuguese,pɔ,ˈpɔ,pɔ,ˈpɔ,pó,dust,Clements2012[37-41],
Sri Lanka Portuguese,oʋi:du,oˈvidu,o.ʋi:.du,o.ˈvi.du,ouvido,ear,Clements2012[37-41],
Sri Lanka Portuguese,oʋi:du,oˈvidu,o.ʋi:.du,o.ˈvi.du,ouvido,ear,Clements2012[37-41],
Sri Lanka Portuguese,oʋi:du,oˈvidu,o.ʋi:.du,o.ˈvi.du,ouvido,ear,Clements2012[37-41],
Sri Lanka Portuguese,oɾe:ja,oˈɾeʎɐ,o.ɾe.:ja,o.ˈɾe.ʎɐ,orelha,ear,Clements2012[37-41],
Sri Lanka Portuguese,oɾe:ja,oˈɾeʎɐ,o.ɾe.:ja,o.ˈɾe.ʎɐ,orelha,ear,Clements2012[37-41],
Sri Lanka Portuguese,oɾe:ja,oˈɾeʎɐ,o.ɾe.:ja,o.ˈɾe.ʎɐ,orelha,ear,Clements2012[37-41],
Sri Lanka Portuguese,tɛ:ɾa,ˈtɛʀɐ,tɛ.:ɾa,ˈtɛ.ʀɐ,terra,earth,Clements2012[37-41],
Sri Lanka Portuguese,tɛ:ɾa,ˈtɛʀɐ,tɛ.:ɾa,ˈtɛ.ʀɐ,terra,earth,Clements2012[37-41],
Sri Lanka Portuguese,kuma,kuˈmeɾ,ku.ma,ku.ˈmeɾ,comer,eat,Clements2012[37-41],
Sri Lanka Portuguese,kuma,kuˈmeɾ,ku.ma,ku.ˈmeɾ,comer,eat,Clements2012[37-41],
Sri Lanka Portuguese,o:ʋ,ˈovu,o:ʋ,ˈo.vu,ovo,egg,Clements2012[37-41],
Sri Lanka Portuguese,o:ʋ,ˈovu,o:ʋ,ˈo.vu,ovo,egg,Clements2012[37-41],
Sri Lanka Portuguese,o:j,ˈoʎu,o:j,ˈo.ʎu,olho,eye,Clements2012[37-41],
Sri Lanka Portuguese,o:j,ˈoʎu,o:j,ˈo.ʎu,olho,eye,Clements2012[37-41],
Sri Lanka Portuguese,kaj,kɐˈiɾ,kaj,kɐ.ˈiɾ,cair,fall,Clements2012[37-41],
Sri Lanka Portuguese,kaj,kɐˈiɾ,kaj,kɐ.ˈiɾ,cair,fall,Clements2012[37-41],
Sri Lanka Portuguese,lɔ:nd̠ʒi,ˈlõʒɨ,lɔ:n.d̠ʒi,ˈlõ.ʒɨ,longe,far,Clements2012[37-41],
Sri Lanka Portuguese,lɔ:nd̠ʒi,ˈlõʒɨ,lɔ:n.d̠ʒi,ˈlõ.ʒɨ,longe,far,Clements2012[37-41],
Sri Lanka Portuguese,aze:ti,ɐˈzɐjtɨ,a.ze:.ti,ɐ.ˈzɐj.tɨ,azeite,oil,Clements2012[37-41],
Sri Lanka Portuguese,aze:ti,ɐˈzɐjtɨ,a.ze:.ti,ɐ.ˈzɐj.tɨ,azeite,oil,Clements2012[37-41],
Sri Lanka Portuguese,aze:ti,ɐˈzɐjtɨ,a.ze:.ti,ɐ.ˈzɐj.tɨ,azeite,oil,Clements2012[37-41],
Sri Lanka Portuguese,guɾdu:ɾa,ɡuɾˈduɾɐ,guɾ.du:.ɾa,ɡuɾ.ˈdu.ɾɐ,gordura,fat,Clements2012[37-41],
Sri Lanka Portuguese,guɾdu:ɾa,ɡuɾˈduɾɐ,guɾ.du:.ɾa,ɡuɾ.ˈdu.ɾɐ,gordura,fat,Clements2012[37-41],
Sri Lanka Portuguese,guɾdu:ɾa,ɡuɾˈduɾɐ,guɾ.du:.ɾa,ɡuɾ.ˈdu.ɾɐ,gordura,fat,Clements2012[37-41],
Sri Lanka Portuguese,pa:j,paj,pa:j,paj,pai,father,Clements2012[37-41],
Sri Lanka Portuguese,me:du,ˈmedu,me:.du,ˈme.du,medo,fear,Clements2012[37-41],
Sri Lanka Portuguese,me:du,ˈmedu,me:.du,ˈme.du,medo,fear,Clements2012[37-41],
Sri Lanka Portuguese,pɛ:na,ˈpenɐ,pɛ:.na,ˈpe.nɐ,pena,feather,Clements2012[37-41],
Sri Lanka Portuguese,pɛ:na,ˈpenɐ,pɛ:.na,ˈpe.nɐ,pena,feather,Clements2012[37-41],
Sri Lanka Portuguese,po:ku,ˈpoku,po.:ku,ˈpo.ku,pouco,few,Clements2012[37-41],
Sri Lanka Portuguese,po:ku,ˈpoku,po.:ku,ˈpo.ku,pouco,few,Clements2012[37-41],
Sri Lanka Portuguese,gɔ:ta,ˈgotɐ,gɔ:.ta,ˈgo.tɐ,gota,few,Clements2012[37-41],
Sri Lanka Portuguese,gɔ:ta,ˈgotɐ,gɔ:.ta,ˈgo.tɐ,gota,few,Clements2012[37-41],
Sri Lanka Portuguese,bɾi:ja,bɾiˈgaɾ,bɾi:.ja,bɾiˈ.gaɾ,brigar,fight,Clements2012[37-41],
Sri Lanka Portuguese,bɾi:ja,bɾiˈgaɾ,bɾi:.ja,bɾiˈ.gaɾ,brigar,fight,Clements2012[37-41],
Sri Lanka Portuguese,fo:ʋ,ˈfoɡu,fo:ʋ,ˈfo.ɡu,fogo,fire,Clements2012[37-41],
Sri Lanka Portuguese,fo:ʋ,ˈfoɡu,fo:ʋ,ˈfo.ɡu,fogo,fire,Clements2012[37-41],
Sri Lanka Portuguese,pe:si,ˈpejʃɨ,pe.:si,ˈpej.ʃɨ,peixe,fish,Clements2012[37-41],
Sri Lanka Portuguese,pe:si,ˈpejʃɨ,pe.:si,ˈpej.ʃɨ,peixe,fish,Clements2012[37-41],
Sri Lanka Portuguese,si:nku,ˈsĩku,si:n.ku,ˈsĩ.ku,cinco,five,Clements2012[37-41],
Sri Lanka Portuguese,si:nku,ˈsĩku,si:n.ku,ˈsĩ.ku,cinco,five,Clements2012[37-41],
Sri Lanka Portuguese,nada:,nɐˈdaɾ,na.da:,nɐ.ˈdaɾ,nadar,float,Clements2012[37-41],
Sri Lanka Portuguese,nada:,nɐˈdaɾ,na.da:,nɐ.ˈdaɾ,nadar,float,Clements2012[37-41],
Sri Lanka Portuguese,fu:la,ˈfloɾ,fu:.la,ˈfloɾ,flor,flower,Clements2012[37-41],
Sri Lanka Portuguese,fu:la,ˈfloɾ,fu:.la,ˈfloɾ,flor,flower,Clements2012[37-41],
Sri Lanka Portuguese,awga:,vuˈaɾ,aw.ga:,vu.ˈaɾ,voar,fly,Clements2012[37-41],
Sri Lanka Portuguese,awga:,vuˈaɾ,aw.ga:,vu.ˈaɾ,voar,fly,Clements2012[37-41],
Sri Lanka Portuguese,uɾuʋaj:a,ɔrvɐˈʎar,u.ɾu.ʋa.j:a,ɔr.vɐ.ˈʎar,orvalhar,fog,Clements2012[37-41],
Sri Lanka Portuguese,uɾuʋaj:a,ɔrvɐˈʎar,u.ɾu.ʋa.j:a,ɔr.vɐ.ˈʎar,orvalhar,fog,Clements2012[37-41],
Sri Lanka Portuguese,uɾuʋaj:a,ɔrvɐˈʎar,u.ɾu.ʋa.j:a,ɔr.vɐ.ˈʎar,orvalhar,fog,Clements2012[37-41],
Sri Lanka Portuguese,uɾuʋaj:a,ɔrvɐˈʎar,u.ɾu.ʋa.j:a,ɔr.vɐ.ˈʎar,orvalhar,fog,Clements2012[37-41],
Sri Lanka Portuguese,pe:,ˈpɛ,pe:,ˈpɛ,pé,foot,Clements2012[37-41],
Sri Lanka Portuguese,ka:tɾu,ˈkwatɾu,ka.:tɾu,ˈkwa.tɾu,quatro,four,Clements2012[37-41],
Sri Lanka Portuguese,ka:tɾu,ˈkwatɾu,ka.:tɾu,ˈkwa.tɾu,quatro,four,Clements2012[37-41],
Sri Lanka Portuguese,fɾʋi:ta,ˈfɾutɐ,fɾʋi.:ta,ˈfɾu.tɐ,fruta,fruit,Clements2012[37-41],
Sri Lanka Portuguese,fɾʋi:ta,ˈfɾutɐ,fɾʋi.:ta,ˈfɾu.tɐ,fruta,fruit,Clements2012[37-41],
Sri Lanka Portuguese,int̠ʃi:du,ẽˈʃidu,in.t̠ʃi.:du,ẽ.ˈʃi.du,enchido,full,Clements2012[37-41],
Sri Lanka Portuguese,int̠ʃi:du,ẽˈʃidu,in.t̠ʃi.:du,ẽ.ˈʃi.du,enchido,full,Clements2012[37-41],
Sri Lanka Portuguese,int̠ʃi:du,ẽˈʃidu,in.t̠ʃi.:du,ẽ.ˈʃi.du,enchido,full,Clements2012[37-41],
Sri Lanka Portuguese,da:,ˈdaɾ,da:,ˈdaɾ,dar,give,Clements2012[37-41],
Sri Lanka Portuguese,bo:m,bõ,bo:m,bõ,bom,good,Clements2012[37-41],
Sri Lanka Portuguese,ɛ:ɾʋa,ˈɛɾvɐ,ɛ:ɾ.ʋa,ˈɛɾ.vɐ,erva,grass,Clements2012[37-41],
Sri Lanka Portuguese,ɛ:ɾʋa,ˈɛɾvɐ,ɛ:ɾ.ʋa,ˈɛɾ.vɐ,erva,grass,Clements2012[37-41],
Sri Lanka Portuguese,ʋe:ɾdi,ˈveɾdɨ,ʋe:ɾ.di,ˈveɾ.dɨ,verde,green,Clements2012[37-41],
Sri Lanka Portuguese,ʋe:ɾdi,ˈveɾdɨ,ʋe:ɾ.di,ˈveɾ.dɨ,verde,green,Clements2012[37-41],
Sri Lanka Portuguese,tɾi:pa,ˈtɾipɐ,tɾi:.pa,ˈtɾi.pɐ,tripa,guts,Clements2012[37-41],
Sri Lanka Portuguese,tɾi:pa,ˈtɾipɐ,tɾi:.pa,ˈtɾi.pɐ,tripa,guts,Clements2012[37-41],
Sri Lanka Portuguese,kabe:l,kɐˈbelu,ka.be:l,kɐ.ˈbe.lu,cabelo,hair,Clements2012[37-41],
Sri Lanka Portuguese,kabe:l,kɐˈbelu,ka.be:l,kɐ.ˈbe.lu,cabelo,hair,Clements2012[37-41],
Sri Lanka Portuguese,kabe:l,kɐˈbelu,ka.be:l,kɐ.ˈbe.lu,cabelo,hair,Clements2012[37-41],
Sri Lanka Portuguese,ma:m,ˈmɐ̃w̃,ma:m,ˈmɐ̃w̃,mão,hand,Clements2012[37-41],
Sri Lanka Portuguese,eli,ˈeɫɨ,e.li,ˈe.ɫɨ,ele,he,Clements2012[37-41],
Sri Lanka Portuguese,eli,ˈeɫɨ,e.li,ˈe.ɫɨ,ele,he,Clements2012[37-41],
Sri Lanka Portuguese,kabe:sa,kɐˈbesɐ,ka.be:.sa,kɐ.ˈbe.sɐ,cabeça,head,Clements2012[37-41],
Sri Lanka Portuguese,kabe:sa,kɐˈbesɐ,ka.be:.sa,kɐ.ˈbe.sɐ,cabeça,head,Clements2012[37-41],
Sri Lanka Portuguese,kabe:sa,kɐˈbesɐ,ka.be:.sa,kɐ.ˈbe.sɐ,cabeça,head,Clements2012[37-41],
Sri Lanka Portuguese,kaʋasa,kɐˈbesɐ,ka.ʋa.sa,kɐˈ.be.sɐ,cabeça,head,Clements2012[37-41],
Sri Lanka Portuguese,kaʋasa,kɐˈbesɐ,ka.ʋa.sa,kɐˈ.be.sɐ,cabeça,head,Clements2012[37-41],
Sri Lanka Portuguese,kaʋasa,kɐˈbesɐ,ka.ʋa.sa,kɐˈ.be.sɐ,cabeça,head,Clements2012[37-41],
Sri Lanka Portuguese,oʋi:,oˈviɾ,o.ʋi:,o.ˈviɾ,ouvir,hear,Clements2012[37-41],
Sri Lanka Portuguese,oʋi:,oˈviɾ,o.ʋi:,o.ˈviɾ,ouvir,hear,Clements2012[37-41],
Sri Lanka Portuguese,koɾsa:m,kuɾɐˈsɐ̃w̃,koɾ.sa:m,ku.ɾɐ.ˈsɐ̃w̃,coração,heart,Clements2012[37-41],
Sri Lanka Portuguese,koɾsa:m,kuɾɐˈsɐ̃w̃,koɾ.sa:m,ku.ɾɐ.ˈsɐ̃w̃,coração,heart,Clements2012[37-41],
Sri Lanka Portuguese,koɾsa:m,kuɾɐˈsɐ̃w̃,koɾ.sa:m,ku.ɾɐ.ˈsɐ̃w̃,coração,heart,Clements2012[37-41],
Sri Lanka Portuguese,peza:du,pɨˈzadu,pe.za:.du,pɨ.ˈza.du,pesado,heavy,Clements2012[37-41],
Sri Lanka Portuguese,peza:du,pɨˈzadu,pe.za:.du,pɨ.ˈza.du,pesado,heavy,Clements2012[37-41],
Sri Lanka Portuguese,peza:du,pɨˈzadu,pe.za:.du,pɨ.ˈza.du,pesado,heavy,Clements2012[37-41],
Sri Lanka Portuguese,aki:,ɐˈki,a.ki:,ɐ.ˈki,aqui,here,Clements2012[37-41],
Sri Lanka Portuguese,aki:,ɐˈki,a.ki:,ɐ.ˈki,aqui,here,Clements2012[37-41],
Sri Lanka Portuguese,toma:,tuˈmaɾ,to.ma:,tu.ˈmaɾ,tomar,hold,Clements2012[37-41],
Sri Lanka Portuguese,toma:,tuˈmaɾ,to.ma:,tu.ˈmaɾ,tomar,hold,Clements2012[37-41],
Sri Lanka Portuguese,ko:mu,ˈkoɾnu,ko.:mu,ˈkoɾ.nu,corno,horn,Clements2012[37-41],
Sri Lanka Portuguese,ko:mu,ˈkoɾnu,ko.:mu,ˈkoɾ.nu,corno,horn,Clements2012[37-41],
Sri Lanka Portuguese,kila:j,kɨ ˈɫajɐ,ki.la:j,kɨ ˈɫaj.ɐ,que laia,how,Clements2012[37-41],
Sri Lanka Portuguese,kila:j,kɨ ˈɫajɐ,ki.la:j,kɨ ˈɫaj.ɐ,que laia,how,Clements2012[37-41],
Sri Lanka Portuguese,kila:j,kɨ ˈɫajɐ,ki.la:j,kɨ ˈɫaj.ɐ,que laia,how,Clements2012[37-41],
Sri Lanka Portuguese,maɾi:du,mɐˈɾidu,ma.ɾi:.du,mɐ.ˈɾi.du,marido,husband,Clements2012[37-41],
Sri Lanka Portuguese,maɾi:du,mɐˈɾidu,ma.ɾi:.du,mɐ.ˈɾi.du,marido,husband,Clements2012[37-41],
Sri Lanka Portuguese,maɾi:du,mɐˈɾidu,ma.ɾi:.du,mɐ.ˈɾi.du,marido,husband,Clements2012[37-41],
Sri Lanka Portuguese,e:ʋ,ˈew,e:ʋ,ˈew,eu,i,Clements2012[37-41],
Sri Lanka Portuguese,se:,sɨ,se:,sɨ,se,if,Clements2012[37-41],
Sri Lanka Portuguese,ntu,ˈdẽtɾu,ntu,ˈdẽ.tɾu,dentro,inside,Clements2012[37-41],
Sri Lanka Portuguese,ntu,ˈdẽtɾu,ntu,ˈdẽ.tɾu,dentro,inside,Clements2012[37-41],
Sri Lanka Portuguese,mata:,mɐˈtaɾ,mata:,mɐ.ˈtaɾ,matar,kill,Clements2012[37-41],
Sri Lanka Portuguese,mata:,mɐˈtaɾ,mata:,mɐ.ˈtaɾ,matar,kill,Clements2012[37-41],
Sri Lanka Portuguese,ind̠ʒuʋej,ʒuˈeʎu,in.d̠ʒu.ʋej,ʒu.ˈe.ʎu,joelho,knee,Clements2012[37-41],
Sri Lanka Portuguese,ind̠ʒuʋej,ʒuˈeʎu,in.d̠ʒu.ʋej,ʒu.ˈe.ʎu,joelho,knee,Clements2012[37-41],
Sri Lanka Portuguese,ind̠ʒuʋej,ʒuˈeʎu,in.d̠ʒu.ʋej,ʒu.ˈe.ʎu,joelho,knee,Clements2012[37-41],
Sri Lanka Portuguese,kunsa,kuɲɨˈseɾ,kun.sa,ku.ɲɨ.ˈseɾ,conhecer,know,Clements2012[37-41],
Sri Lanka Portuguese,kunsa,kuɲɨˈseɾ,kun.sa,ku.ɲɨ.ˈseɾ,conhecer,know,Clements2012[37-41],
Sri Lanka Portuguese,kunsa,kuɲɨˈseɾ,kun.sa,ku.ɲɨ.ˈseɾ,conhecer,know,Clements2012[37-41],
Sri Lanka Portuguese,sava,sɐˈbeɾ,sa.va,sɐ.ˈbeɾ,saber,know,Clements2012[37-41],
Sri Lanka Portuguese,sava,sɐˈbeɾ,sa.va,sɐ.ˈbeɾ,saber,know,Clements2012[37-41],
Sri Lanka Portuguese,ta:nki,ˈtɐ̃kɨ,ta:n.ki,ˈtɐ̃.kɨ,tanque,lake,Clements2012[37-41],
Sri Lanka Portuguese,ta:nki,ˈtɐ̃kɨ,ta:n.ki,ˈtɐ̃.kɨ,tanque,lake,Clements2012[37-41],
Sri Lanka Portuguese,ɾi:,ˈʀiɾ,ɾi:,ˈʀiɾ,rir,laugh,Clements2012[37-41],
Sri Lanka Portuguese,fɔ:ja,ˈfoʎɐ,fɔ.:ja,ˈfo.ʎɐ,folha,leaf,Clements2012[37-41],
Sri Lanka Portuguese,fɔ:ja,ˈfoʎɐ,fɔ.:ja,ˈfo.ʎɐ,folha,leaf,Clements2012[37-41],
Sri Lanka Portuguese,majska:ɾda,ˈmɐ̃w ʃˈkeɾdɐ,majs.ka:ɾ.da,ˈmɐ̃w.ʃ.ˈkeɾ.dɐ,à esquerda,left,Clements2012[37-41],
Sri Lanka Portuguese,majska:ɾda,ˈmɐ̃w ʃˈkeɾdɐ,majs.ka:ɾ.da,ˈmɐ̃w.ʃ.ˈkeɾ.dɐ,à esquerda,left,Clements2012[37-41],
Sri Lanka Portuguese,majska:ɾda,ˈmɐ̃w ʃˈkeɾdɐ,majs.ka:ɾ.da,ˈmɐ̃w.ʃ.ˈkeɾ.dɐ,à esquerda,left,Clements2012[37-41],
Sri Lanka Portuguese,majska:ɾda,ˈmɐ̃w ʃˈkeɾdɐ,majs.ka:ɾ.da,ˈmɐ̃w.ʃ.ˈkeɾ.dɐ,à esquerda,left,Clements2012[37-41],
Sri Lanka Portuguese,pe:,ˈpeɾnɐ,pe:,ˈpeɾ.nɐ,perna,leg,Clements2012[37-41],
Sri Lanka Portuguese,pe:,ˈpeɾnɐ,pe:,ˈpeɾ.nɐ,perna,leg,Clements2012[37-41],
Sri Lanka Portuguese,deta:,dɐjˈtaɾ,de.ta:,dɐj.ˈtaɾ,estar deitado,lie,Clements2012[37-41],
Sri Lanka Portuguese,deta:,dɐjˈtaɾ,de.ta:,dɐj.ˈtaɾ,estar deitado,lie,Clements2012[37-41],
Sri Lanka Portuguese,moɾa,muˈɾaɾ,mo.ɾa,mu.ˈɾaɾ,morar,live,Clements2012[37-41],
Sri Lanka Portuguese,moɾa,muˈɾaɾ,mo.ɾa,mu.ˈɾaɾ,morar,live,Clements2012[37-41],
Sri Lanka Portuguese,paɾa,pɐˈɾaɾ,pa.ɾa,pɐ.ˈɾaɾ,parar,live,Clements2012[37-41],
Sri Lanka Portuguese,paɾa,pɐˈɾaɾ,pa.ɾa,pɐ.ˈɾaɾ,parar,live,Clements2012[37-41],
Sri Lanka Portuguese,fi:ʋdu,ˈfiɡɐdu,fi:ʋ.du,ˈfi.ɡɐ.du,fígado,liver,Clements2012[37-41],
Sri Lanka Portuguese,fi:ʋdu,ˈfiɡɐdu,fi:ʋ.du,ˈfi.ɡɐ.du,fígado,liver,Clements2012[37-41],
Sri Lanka Portuguese,fi:ʋdu,ˈfiɡɐdu,fi:ʋ.du,ˈfi.ɡɐ.du,fígado,liver,Clements2012[37-41],
Sri Lanka Portuguese,kumpɾi:du,kõˈpɾidu,kum.pɾi:.du,kõ.ˈpɾi.du,comprido,long,Clements2012[37-41],
Sri Lanka Portuguese,kumpɾi:du,kõˈpɾidu,kum.pɾi:.du,kõ.ˈpɾi.du,comprido,long,Clements2012[37-41],
Sri Lanka Portuguese,kumpɾi:du,kõˈpɾidu,kum.pɾi:.du,kõ.ˈpɾi.du,comprido,long,Clements2012[37-41],
Sri Lanka Portuguese,pijo:j,piˈoʎu,pi.jo:j,pi.ˈo.ʎu,piolho,louse,Clements2012[37-41],
Sri Lanka Portuguese,pijo:j,piˈoʎu,pi.jo:j,pi.ˈo.ʎu,piolho,louse,Clements2012[37-41],
Sri Lanka Portuguese,pijo:j,piˈoʎu,pi.jo:j,pi.ˈo.ʎu,piolho,louse,Clements2012[37-41],
Sri Lanka Portuguese,ɔ:mi,ˈomɐ̃j,ɔ.:mi,ˈo.mɐ̃j,homem,man,Clements2012[37-41],
Sri Lanka Portuguese,ɔ:mi,ˈomɐ̃j,ɔ.:mi,ˈo.mɐ̃j,homem,man,Clements2012[37-41],
Sri Lanka Portuguese,mujtu,ˈmũjtuʃ,muj.tu,ˈmũj.tuʃ,muitos,many,Clements2012[37-41],
Sri Lanka Portuguese,mujtu,ˈmũjtuʃ,muj.tu,ˈmũj.tuʃ,muitos,many,Clements2012[37-41],
Sri Lanka Portuguese,bastantə,bɐʃˈtɐ̃tɨ,bas.tan.tə,bɐʃ.ˈtɐ̃.tɨ,muitos,many,Clements2012[37-41],
Sri Lanka Portuguese,bastantə,bɐʃˈtɐ̃tɨ,bas.tan.tə,bɐʃ.ˈtɐ̃.tɨ,muitos,many,Clements2012[37-41],
Sri Lanka Portuguese,bastantə,bɐʃˈtɐ̃tɨ,bas.tan.tə,bɐʃ.ˈtɐ̃.tɨ,muitos,many,Clements2012[37-41],
Sri Lanka Portuguese,ka:ɾni,ˈkaɾnɨ,ka:ɾ.ni,ˈkaɾ.nɨ,carne,meat,Clements2012[37-41],
Sri Lanka Portuguese,ka:ɾni,ˈkaɾnɨ,ka:ɾ.ni,ˈkaɾ.nɨ,carne,meat,Clements2012[37-41],
Sri Lanka Portuguese,luma:ɾa,luˈaɾ,lu.ma:.ɾa,lu.ˈaɾ,luar,moonlight,Clements2012[37-41],
Sri Lanka Portuguese,luma:ɾa,luˈaɾ,lu.ma:.ɾa,lu.ˈaɾ,luar,moonlight,Clements2012[37-41],
Sri Lanka Portuguese,luma:ɾa,luˈaɾ,lu.ma:.ɾa,lu.ˈaɾ,luar,moonlight,Clements2012[37-41],
Sri Lanka Portuguese,ma:j,ˈmɐ̃j̃,ma:j,ˈmɐ̃j̃,mãe,mother,Clements2012[37-41],
Sri Lanka Portuguese,monta:ɲa,mõˈtɐɲɐ,mon.ta:.ɲa,mõ.ˈtɐ.ɲɐ,montanha,mountain,Clements2012[37-41],
Sri Lanka Portuguese,monta:ɲa,mõˈtɐɲɐ,mon.ta:.ɲa,mõ.ˈtɐ.ɲɐ,montanha,mountain,Clements2012[37-41],
Sri Lanka Portuguese,monta:ɲa,mõˈtɐɲɐ,mon.ta:.ɲa,mõ.ˈtɐ.ɲɐ,montanha,mountain,Clements2012[37-41],
Sri Lanka Portuguese,bo:ka,ˈbokɐ,bo:.ka,ˈbo.kɐ,boca,mouth,Clements2012[37-41],
Sri Lanka Portuguese,bo:ka,ˈbokɐ,bo:.ka,ˈbo.kɐ,boca,mouth,Clements2012[37-41],
Sri Lanka Portuguese,nɔ:mi,ˈnomɨ,nɔ:.mi,ˈno.mɨ,nome,name,Clements2012[37-41],
Sri Lanka Portuguese,nɔ:mi,ˈnomɨ,nɔ:.mi,ˈno.mɨ,nome,name,Clements2012[37-41],
Sri Lanka Portuguese,istɾe:tu,ʃˈtɾɐjtu,is.tɾe.:tu,ʃ.ˈtɾɐj.tu,estreito,narrow,Clements2012[37-41],
Sri Lanka Portuguese,istɾe:tu,ʃˈtɾɐjtu,is.tɾe.:tu,ʃ.ˈtɾɐj.tu,estreito,narrow,Clements2012[37-41],
Sri Lanka Portuguese,istɾe:tu,ʃˈtɾɐjtu,is.tɾe.:tu,ʃ.ˈtɾɐj.tu,estreito,narrow,Clements2012[37-41],
Sri Lanka Portuguese,pɛ:ɾtu,ˈpɛɾtu,pɛ:ɾ.tu,ˈpɛɾ.tu,perto,near,Clements2012[37-41],
Sri Lanka Portuguese,pɛ:ɾtu,ˈpɛɾtu,pɛ:ɾ.tu,ˈpɛɾ.tu,perto,near,Clements2012[37-41],
Sri Lanka Portuguese,gaɾga:ntu,gɐɾˈgãtɐ,gaɾ.ga:n.tu,gɐɾ.ˈgã.tɐ,garganta,throat,Clements2012[37-41],
Sri Lanka Portuguese,gaɾga:ntu,gɐɾˈgãtɐ,gaɾ.ga:n.tu,gɐɾ.ˈgã.tɐ,garganta,throat,Clements2012[37-41],
Sri Lanka Portuguese,gaɾga:ntu,gɐɾˈgãtɐ,gaɾ.ga:n.tu,gɐɾ.ˈgã.tɐ,garganta,throat,Clements2012[37-41],
Sri Lanka Portuguese,gɔɾgal,gɐɾˈgalu,gɔɾ.gal,gɐɾ.ˈga.lu,gargalo,throat,Clements2012[37-41],
Sri Lanka Portuguese,gɔɾgal,gɐɾˈgalu,gɔɾ.gal,gɐɾ.ˈga.lu,gargalo,throat,Clements2012[37-41],
Sri Lanka Portuguese,gɔɾgal,gɐɾˈgalu,gɔɾ.gal,gɐɾ.ˈga.lu,gargalo,throat,Clements2012[37-41],
Sri Lanka Portuguese,no:ʋ,ˈnovu,no:ʋ,ˈno.vu,novo,new,Clements2012[37-41],
Sri Lanka Portuguese,no:ʋ,ˈnovu,no:ʋ,ˈno.vu,novo,new,Clements2012[37-41],
Sri Lanka Portuguese,ano:ti,ˈnojtɨ,a.no:.ti,ˈnoj.tɨ,noite,night,Clements2012[37-41],
Sri Lanka Portuguese,ano:ti,ˈnojtɨ,a.no:.ti,ˈnoj.tɨ,noite,night,Clements2012[37-41],
Sri Lanka Portuguese,ano:ti,ˈnojtɨ,a.no:.ti,ˈnoj.tɨ,noite,night,Clements2012[37-41],
Sri Lanka Portuguese,na:ɾis,nɐˈɾiʃ,na:.ɾis,nɐ.ˈɾiʃ,nariz,nose,Clements2012[37-41],
Sri Lanka Portuguese,na:ɾis,nɐˈɾiʃ,na:.ɾis,nɐ.ˈɾiʃ,nariz,nose,Clements2012[37-41],
