Language,SourceWord,SourceWord CV,TargetWord,SourceWordSyl,TargetWordSyl,SourceWordSyllabe,TargetWordSyllabe,PositionSource,PositionTarget,Process,TargetOrthography,Translation,References,Notes
Principense,nɔˈvɛ̃bu,CV'CVCV,nuˈvẽbɾu,nɔ.ˈvɛ̃.bu,nu.ˈvẽ.bɾu,bu,bɾu,3,3,,novembro,November,Bandeira2017[366-412],
Principense,oˈtubu,V'CVCV,oˈtubɾu,o.ˈtu.bu,o.ˈtu.bɾu,o,o,1,1,,outubro,October,Bandeira2017[366-412],
Principense,oˈtubu,V'CVCV,oˈtubɾu,o.ˈtu.bu,o.ˈtu.bɾu,ˈtu,ˈtu,2,2,,outubro,October,Bandeira2017[366-412],
Principense,oˈtubu,V'CVCV,oˈtubɾu,o.ˈtu.bu,o.ˈtu.bɾu,bu,bɾu,3,3,,outubro,October,Bandeira2017[366-412],
Principense,ˈoze,VCV,ˈoʒɨ,ˈo.ze,ˈo.ʒɨ,ˈo,ˈo,1,1,,hoje,today,Bandeira2017[366-412],
Principense,ˈoze,VCV,ˈoʒɨ,ˈo.ze,ˈo.ʒɨ,ze,ʒɨ,2,2,,hoje,today,Bandeira2017[366-412],
Principense,ˈsabudu,CVCVCV,ˈsabɐdu,ˈsa.bu.du,ˈsa.bɐ.du,ˈsa,ˈsa,1,1,,sábado,saturday,Bandeira2017[366-412],
Principense,ˈsabudu,CVCVCV,ˈsabɐdu,ˈsa.bu.du,ˈsa.bɐ.du,bu,bɐ,2,2,,sábado,saturday,Bandeira2017[366-412],
Principense,ˈsabudu,CVCVCV,ˈsabɐdu,ˈsa.bu.du,ˈsa.bɐ.du,du,du,3,3,,sábado,saturday,Bandeira2017[366-412],
Principense,ˈsɛdu,CVCV,ˈsedu,ˈsɛ.du,ˈse.du,ˈsɛ,ˈse,1,1,,cedo,early,Bandeira2017[366-412],
Principense,ˈsɛdu,CVCV,ˈsedu,ˈsɛ.du,ˈse.du,du,du,2,2,,cedo,early,Bandeira2017[366-412],
Principense,sũdɐˈfjɐ,CVCV'CGV,sɨˈgũdɐˈfejɾɐ,sũ.dɐ.ˈfjɐ,sɨ.ˈgũ.dɐ ˈfej.ɾɐ,sũ,sɨ,1,1,metathesis,segunda-feira,Monday,Bandeira2017[366-412],
Principense,sũdɐˈfjɐ,CVCV'CGV,sɨˈgũdɐˈfejɾɐ,sũ.dɐ.ˈfjɐ,sɨ.ˈgũ.dɐ ˈfej.ɾɐ,dɐ,gũ,2,2,,segunda-feira,Monday,Bandeira2017[366-412],
Principense,sũdɐˈfjɐ,CVCV'CGV,sɨˈgũdɐˈfejɾɐ,sũ.dɐ.ˈfjɐ,sɨ.ˈgũ.dɐ ˈfej.ɾɐ,-,dɐ,-,3,,segunda-feira,Monday,Bandeira2017[366-412],
Principense,sũdɐˈfjɐ,CVCV'CGV,sɨˈgũdɐˈfejɾɐ,sũ.dɐ.ˈfjɐ,sɨ.ˈgũ.dɐ ˈfej.ɾɐ,ˈfjɐ,ˈfej,3,4,,segunda-feira,Monday,Bandeira2017[366-412],
Principense,sũdɐˈfjɐ,CVCV'CGV,sɨˈgũdɐˈfejɾɐ,sũ.dɐ.ˈfjɐ,sɨ.ˈgũ.dɐ ˈfej.ɾɐ,-,ɾɐ,-,5,,segunda-feira,Monday,Bandeira2017[366-412],
Principense,ˈseʃtɐˈfja,CVCV'CGV,ˈsɐʃtɐˈfɐjɾɐ,ˈseʃ.tɐ ˈfja,ˈsɐʃ.tɐ ˈfɐj.ɾɐ,ˈseʃ,ˈsɐʃ,1,1,metathesis,sexta-feira,Friday,Bandeira2017[366-412],
Principense,ˈseʃtɐˈfja,CVCV'CGV,ˈsɐʃtɐˈfɐjɾɐ,ˈseʃ.tɐ ˈfja,ˈsɐʃ.tɐ ˈfɐj.ɾɐ,tɐ,tɐ,2,2,,sexta-feira,Friday,Bandeira2017[366-412],
Principense,ˈseʃtɐˈfja,CVCV'CGV,ˈsɐʃtɐˈfɐjɾɐ,ˈseʃ.tɐ ˈfja,ˈsɐʃ.tɐ ˈfɐj.ɾɐ,ˈfja,ˈfɐj,3,3,,sexta-feira,Friday,Bandeira2017[366-412],
Principense,ˈseʃtɐˈfja,CVCV'CGV,ˈsɐʃtɐˈfɐjɾɐ,ˈseʃ.tɐ ˈfja,ˈsɐʃ.tɐ ˈfɐj.ɾɐ,-,ɾɐ,-,4,,sexta-feira,Friday,Bandeira2017[366-412],
Principense,sɛˈtɛ̃bu,CV'CVCV,sɨˈtẽbɾu,sɛ.ˈtɛ̃.bu,sɨ.ˈtẽ.bɾu,sɛ,sɨ,1,1,,setembro,September,Bandeira2017[366-412],
Principense,sɛˈtɛ̃bu,CV'CVCV,sɨˈtẽbɾu,sɛ.ˈtɛ̃.bu,sɨ.ˈtẽ.bɾu,ˈtɛ̃,ˈtẽ,2,2,,setembro ,September,Bandeira2017[366-412],
Principense,sɛˈtɛ̃bu,CV'CVCV,sɨˈtẽbɾu,sɛ.ˈtɛ̃.bu,sɨ.ˈtẽ.bɾu,bu,bɾu,3,3,,setembro ,September,Bandeira2017[366-412],
Principense,ˈtadi,CVCV,ˈtaɾdɨ,ˈta.di,ˈtaɾ.dɨ,ˈta,ˈtaɾ,1,1,,tarde,afternoon,Bandeira2017[366-412],
Principense,ˈtadi,CVCV,ˈtaɾdɨ,ˈta.di,ˈtaɾ.dɨ,di,dɨ,2,2,,tarde,afternoon,Bandeira2017[366-412],
Principense,ˈtɛsɐˈfja,CVCV'CGV,ˈteɾsɐ ˈfɐjɾɐ,ˈtɛ.sɐ ˈfja,ˈteɾ.sɐ ˈfɐj.ɾɐ,ˈtɛ,ˈteɾ,1,1,,terça-feira,Tuesday,Bandeira2017[366-412],
Principense,ˈtɛsɐˈfja,CVCV'CGV,ˈteɾsɐ ˈfɐjɾɐ,ˈtɛ.sɐ ˈfja,ˈteɾ.sɐ ˈfɐj.ɾɐ,sɐ,sɐ,2,2,,terça-feira,Tuesday,Bandeira2017[366-412],
Principense,ˈtɛsɐˈfja,CVCV'CGV,ˈteɾsɐ ˈfɐjɾɐ,ˈtɛ.sɐ ˈfja,ˈteɾ.sɐ ˈfɐj.ɾɐ,ˈfja,ˈfɐj,3,3,,terça-feira,Tuesday,Bandeira2017[366-412],
Principense,ˈtɛsɐˈfja,CVCV'CGV,ˈteɾsɐ ˈfɐjɾɐ,ˈtɛ.sɐ ˈfja,ˈteɾ.sɐ ˈfɐj.ɾɐ,-,ɾɐ,-,4,,terça-feira,Tuesday,Bandeira2017[366-412],
Principense,ʒaˈnew,CV'CVG,ʒɐˈnejɾu,ʒa.ˈnew,ʒɐ.ˈnej.ɾu,ʒa,ʒɐ,1,1,,janeiro,January,Bandeira2017[366-412],
Principense,ʒaˈnew,CV'CVG,ʒɐˈnejɾu,ʒa.ˈnew,ʒɐ.ˈnej.ɾu,ˈnew,ˈnej,2,2,,janeiro,January,Bandeira2017[366-412],
Principense,ʒaˈnew,CV'CVG,ʒɐˈnejɾu,ʒa.ˈnew,ʒɐ.ˈnej.ɾu,-,ɾu,-,3,,janeiro,January,Bandeira2017[366-412],
Principense,ˈʒulu,CVCV,ˈʒuʎu,ˈʒu.lu,ˈʒu.ʎu,ˈʒu,ˈʒu,1,1,,julho,July,Bandeira2017[366-412],
Principense,ˈʒulu,CVCV,ˈʒuʎu,ˈʒu.lu,ˈʒu.ʎu,lu,ʎu,2,2,,julho,July,Bandeira2017[366-412],
Principense,ˈzũɲu,CVCV,ˈʒuɲu,ˈzũ.ɲu,ˈʒu.ɲu,ˈzũ,ˈʒu,1,1,,junho,June,Bandeira2017[366-412],
Principense,ˈzũɲu,CVCV,ˈʒuɲu,ˈzũ.ɲu,ˈʒu.ɲu,ɲu,ɲu,2,2,,junho,June,Bandeira2017[366-412],
Principense,ˈalimɐ,VCVCV,ˈalmɐ,ˈa.li.mɐ,ˈal.mɐ,ˈa,ˈal,1,1,metathesis,alma,soul,Bandeira2017[366-412],
Principense,ˈalimɐ,VCVCV,ˈalmɐ,ˈa.li.mɐ,ˈal.mɐ,li,-,2,-,metathesis,alma,soul,Bandeira2017[366-412],
Principense,ˈalimɐ,VCVCV,ˈalmɐ,ˈa.li.mɐ,ˈal.mɐ,mɐ,mɐ,3,2,,alma,soul,Bandeira2017[366-412],
Principense,ˈdesu,CVCV,ˈdewʃ,ˈde.su,ˈdewʃ,ˈde,ˈdewʃ,1,1,,deus,god,Bandeira2017[366-412],
Principense,ˈdesu,CVCV,ˈdewʃ,ˈde.su,ˈdewʃ,su,-,2,-,,deus,god,Bandeira2017[366-412],
Principense,uˈdjabu,V'CGVCV,diˈabu,u.ˈdja.bu,di.ˈa.bu,u,-,1,-,,diabo,devil,Bandeira2017[366-412],
Principense,uˈdjabu,V'CGVCV,diˈabu,u.ˈdja.bu,di.ˈa.bu,ˈdja,di,2,1,,diabo,devil,Bandeira2017[366-412],
Principense,uˈdjabu,V'CGVCV,diˈabu,u.ˈdja.bu,di.ˈa.bu,-,ˈa,-,2,,diabo,devil,Bandeira2017[366-412],
Principense,uˈdjabu,V'CGVCV,diˈabu,u.ˈdja.bu,di.ˈa.bu,bu,bu,3,3,,diabo,devil,Bandeira2017[366-412],
Principense,ˈgɔrja,CVCGV,ˈglɔɾiɐ,ˈgɔr.ja,ˈglɔ.ɾi.ɐ,ˈgɔr,ˈglɔ,1,1,metathesis,glória,glory,Bandeira2017[366-412],
Principense,ˈgɔrja,CVCGV,ˈglɔɾiɐ,ˈgɔr.ja,ˈglɔ.ɾi.ɐ,-,ɾi,-,2,,glória,glory,Bandeira2017[366-412],
Principense,ˈgɔrja,CVCGV,ˈglɔɾiɐ,ˈgɔr.ja,ˈglɔ.ɾi.ɐ,ja,ɐ,2,3,,glória,glory,Bandeira2017[366-412],
Principense,ˈku:zu,CVCV,ˈkɾuʃ,ˈku:.zu,ˈkɾuʃ,ˈku:,ˈkɾuʃ,1,1,,cruz,cross,Bandeira2017[366-412],
Principense,ˈku:zu,CVCV,ˈkɾuʃ,ˈku:.zu,ˈkɾuʃ,zu,-,2,-,,cruz,cross,Bandeira2017[366-412],
Principense,miˈlagi,CV'CVCV,miˈlagɾɨ,mi.ˈla.gi,mi.ˈla.gɾɨ,mi,mi,1,1,,milagre,miracle,Bandeira2017[366-412],
Principense,miˈlagi,CV'CVCV,miˈlagɾɨ,mi.ˈla.gi,mi.ˈla.gɾɨ,ˈla,ˈla,2,2,,milagre,miracle,Bandeira2017[366-412],
Principense,miˈlagi,CV'CVCV,miˈlagɾɨ,mi.ˈla.gi,mi.ˈla.gɾɨ,gi,gɾɨ,3,3,,milagre,miracle,Bandeira2017[366-412],
Principense,rɔˈsɐ̃,CV'CV,oɾɐˈsɐ̃w̃,rɔ.ˈsɐ̃,o.ɾɐ.ˈsɐ̃w̃,-,o,-,1,,oração,prayer,Bandeira2017[366-412],
Principense,rɔˈsɐ̃,CV'CV,oɾɐˈsɐ̃w̃,rɔ.ˈsɐ̃,o.ɾɐ.ˈsɐ̃w̃,rɔ,ɾɐ,1,2,,oração,prayer,Bandeira2017[366-412],
Principense,rɔˈsɐ̃,CV'CV,oɾɐˈsɐ̃w̃,rɔ.ˈsɐ̃,o.ɾɐ.ˈsɐ̃w̃,ˈsɐ̃,ˈsɐ̃w̃,2,3,,oração,prayer,Bandeira2017[366-412],
Principense,ˈsɐ̃tu,CVCV,ˈsɐ̃tu,ˈsɐ̃.tu,ˈsɐ̃.tu,ˈsɐ̃,ˈsɐ̃,1,1,,santo,saint,Bandeira2017[366-412],
Principense,ˈsɐ̃tu,CVCV,ˈsɐ̃tu,ˈsɐ̃.tu,ˈsɐ̃.tu,tu,tu,2,2,,santo,saint,Bandeira2017[366-412],
Principense,ˈaʀibɐ,VCVCV,ˈeɾvɐ,ˈa.ʀi.bɐ,ˈeɾ.vɐ,ˈa,ˈeɾ,1,1,,erva,grass,Bandeira2017[366-412],
Principense,ˈaʀibɐ,VCVCV,ˈeɾvɐ,ˈa.ʀi.bɐ,ˈeɾ.vɐ,ʀi,-,2,-,,erva,grass,Bandeira2017[366-412],
Principense,ˈaʀibɐ,VCVCV,ˈeɾvɐ,ˈa.ʀi.bɐ,ˈeɾ.vɐ,bɐ,vɐ,3,2,,erva,grass,Bandeira2017[366-412],
Principense,aluguˈdɐ̃,VCVCV'CV,alguˈdɐ̃w̃,a.lu.gu.ˈdɐ̃,al.gu.ˈdɐ̃w̃,a,al,1,1,assimilation,algodão,cotton,Bandeira2017[366-412],
Principense,aluguˈdɐ̃,VCVCV'CV,alguˈdɐ̃w̃,a.lu.gu.ˈdɐ̃,al.gu.ˈdɐ̃w̃,lu,,2,-,,algodão,cotton,Bandeira2017[366-412],
Principense,aluguˈdɐ̃,VCVCV'CV,alguˈdɐ̃w̃,a.lu.gu.ˈdɐ̃,al.gu.ˈdɐ̃w̃,gu,gu,3,2,,algodão,cotton,Bandeira2017[366-412],
Principense,aluguˈdɐ̃,VCVCV'CV,alguˈdɐ̃w̃,a.lu.gu.ˈdɐ̃,al.gu.ˈdɐ̃w̃,ˈdɐ̃,ˈdɐ̃w̃,4,3,,algodão,cotton,Bandeira2017[366-412],
Principense,ˈfja,CGV,ˈfoʎɐ,ˈfja,ˈfo.ʎɐ,ˈfja,ˈfo,1,1,,folha,leaf,Bandeira2017[366-412],
Principense,ˈfja,CGV,ˈfoʎɐ,ˈfja,ˈfo.ʎɐ,-,ʎɐ,-,2,,folha,leaf,Bandeira2017[366-412],
Principense,uˈfɔli,V'CVCV,ˈfloɾ,u.ˈfɔ.li,ˈfloɾ,u,ˈfloɾ,1,1,,flor,flower,Bandeira2017[366-412],
Principense,uˈfɔli,V'CVCV,ˈfloɾ,u.ˈfɔ.li,ˈfloɾ,ˈfɔ,-,2,-,,flor,flower,Bandeira2017[366-412],
Principense,uˈfɔli,V'CVCV,ˈfloɾ,u.ˈfɔ.li,ˈfloɾ,li,-,3,-,,flor,flower,Bandeira2017[366-412],
Principense,ˈko:,CV,kɐˈɾosu,ˈko:,kɐ.ˈɾo.su,ˈko:,kɐ,1,1,metathesis,caroço,lump,Bandeira2017[366-412],
Principense,ˈko:,CV,kɐˈɾosu,ˈko:,kɐ.ˈɾo.su,-,ˈɾo,-,2,,caroço,lump,Bandeira2017[366-412],
Principense,ˈko:,CV,kɐˈɾosu,ˈko:,kɐ.ˈɾo.su,-,su,-,3,,caroço,lump,Bandeira2017[366-412],
Principense,ˈpajɐ,CVGV,ˈpaʎɐ,ˈpa.jɐ,ˈpa.ʎɐ,ˈpa,ˈpa,1,1,,palha,straw,Bandeira2017[366-412],
Principense,ˈpajɐ,CVGV,ˈpaʎɐ,ˈpa.jɐ,ˈpa.ʎɐ,jɐ,ʎɐ,2,2,,palha,straw,Bandeira2017[366-412],
Principense,ˈpwɛmɐ,CGVCV,palˈmɐjɾɐ,ˈpwɛ.mɐ,pal.ˈmɐj.ɾɐ,ˈpwɛ,pal,1,1,metathesis,palmeira,palm,Bandeira2017[366-412],
Principense,ˈpwɛmɐ,CGVCV,palˈmɐjɾɐ,ˈpwɛ.mɐ,pal.ˈmɐj.ɾɐ,mɐ,ˈmɐj,2,2,,palmeira,palm,Bandeira2017[366-412],
Principense,ˈpwɛmɐ,CGVCV,palˈmɐjɾɐ,ˈpwɛ.mɐ,pal.ˈmɐj.ɾɐ,-,ɾɐ,-,3,,palmeira,palm,Bandeira2017[366-412],
Principense,paˈmitu,CV'CVCV,palˈmitu,pa.ˈmi.tu,pal.ˈmi.tu,pa,pal,1,1,,palmito,palm heart,Bandeira2017[366-412],
Principense,paˈmitu,CV'CVCV,palˈmitu,pa.ˈmi.tu,pal.ˈmi.tu,ˈmi,ˈmi,2,2,,palmito,palm heart,Bandeira2017[366-412],
Principense,paˈmitu,CV'CVCV,palˈmitu,pa.ˈmi.tu,pal.ˈmi.tu,tu,tu,3,3,,palmito,palm heart,Bandeira2017[366-412],
Principense,ˈpɐ̃ta,CVCV,ˈplɐ̃tɐ,ˈpɐ̃.ta,ˈplɐ̃.tɐ,ˈpɐ̃,ˈplɐ̃,1,1,,planta,plant,Bandeira2017[366-412],
Principense,ˈpɐ̃ta,CVCV,ˈplɐ̃tɐ,ˈpɐ̃.ta,ˈplɐ̃.tɐ,ta,tɐ,2,2,,planta,plant,Bandeira2017[366-412],
Principense,ʃiˈmɛ̃t̠ʃi,CV'CVCV,sɨˈmẽtɨ,ʃi.ˈmɛ̃.t̠ʃi,sɨ.ˈmẽ.tɨ,ʃi,sɨ,1,1,,semente,seed,Bandeira2017[366-412],
Principense,ʃiˈmɛ̃t̠ʃi,CV'CVCV,sɨˈmẽtɨ,ʃi.ˈmɛ̃.t̠ʃi,sɨ.ˈmẽ.tɨ,mɛ̃,ˈmẽ,2,2,,semente,seed,Bandeira2017[366-412],
Principense,ʃiˈmɛ̃t̠ʃi,CV'CVCV,sɨˈmẽtɨ,ʃi.ˈmɛ̃.t̠ʃi,sɨ.ˈmẽ.tɨ,t̠ʃi,tɨ,3,3,,semente,seed,Bandeira2017[366-412],
Principense,suˈpigɐ,CV'CVCV,ʃˈpigɐ,su.ˈpi.gɐ,ʃ.ˈpi.gɐ,su,ʃ,1,1,,espiga,ear,Bandeira2017[366-412],
Principense,suˈpigɐ,CV'CVCV,ʃˈpigɐ,su.ˈpi.gɐ,ʃ.ˈpi.gɐ,ˈpi,ˈpi,2,2,,espiga,ear,Bandeira2017[366-412],
Principense,suˈpigɐ,CV'CVCV,ʃˈpigɐ,su.ˈpi.gɐ,ʃ.ˈpi.gɐ,gɐ,gɐ,3,3,,espiga,ear,Bandeira2017[366-412],
Principense,uˈbasu,V'CVCV,ẽ.bajʃu,u.ˈba.su,ẽ.ˈbaj.ʃu,u,ẽ,1,1,,embaixo,under,Bandeira2017[366-412],
Principense,uˈbasu,V'CVCV,ẽ.bajʃu,u.ˈba.su,ẽ.ˈbaj.ʃu,ˈba,ˈbaj,2,2,,embaixo,under,Bandeira2017[366-412],
Principense,uˈbasu,V'CVCV,ẽ.bajʃu,u.ˈba.su,ẽ.ˈbaj.ʃu,su,ʃu,3,3,,embaixo,under,Bandeira2017[366-412],
Principense,uˈdẽtu,V'CVCV,ˈdẽtɾu,u.ˈdẽ.tu,ˈdẽ.tɾu,u,-,1,-,,dentro,in,Bandeira2017[366-412],
Principense,uˈdẽtu,V'CVCV,ˈdẽtɾu,u.ˈdẽ.tu,ˈdẽ.tɾu,ˈdẽ,ˈdẽ,2,1,,dentro,in,Bandeira2017[366-412],
Principense,uˈdẽtu,V'CVCV,ˈdẽtɾu,u.ˈdẽ.tu,ˈdẽ.tɾu,tu,tɾu,3,2,,dentro,in,Bandeira2017[366-412],
Principense,ˈfɔ,CV,ˈfɔɾɐ,ˈfɔ,ˈfɔ.ɾɐ,ˈfɔ,ˈfɔ,1,1,metathesis,fora,outside,Bandeira2017[366-412],
Principense,ˈfɔ,CV,ˈfɔɾɐ,ˈfɔ,ˈfɔ.ɾɐ,-,ɾɐ,-,2,,fora,outside,Bandeira2017[366-412],
Principense,ˈla,CV,ˈla,ˈla,ˈla,la,la,1,1,,lá,there,Bandeira2017[366-412],
Principense,ˈlõʒi,CVCV,ˈlõʒɨ,ˈlõ.ʒi,ˈlõ.ʒi,ˈlõ,ˈlõ,1,1,,longe,far,Bandeira2017[366-412],
Principense,ˈlõʒi,CVCV,ˈlõʒɨ,ˈlõ.ʒi,ˈlõ.ʒi,ʒi,ʒi,2,2,,longe,far,Bandeira2017[366-412],
Principense,ˈpɛtu,CVCV,ˈpeɾtu,ˈpɛ.tu,ˈpeɾ.tu,ˈpɛ,ˈpeɾ,1,1,,perto,near,Bandeira2017[366-412],
Principense,ˈpɛtu,CVCV,ˈpeɾtu,ˈpɛ.tu,ˈpeɾ.tu,tu,tu,2,2,,perto,near,Bandeira2017[366-412],
Principense,ʃiˈkɛdɛ,CV'CVCV,ʃˈkeɾdu,ʃi.ˈkɛ.dɛ,ʃ.ˈkeɾ.du,ʃi,ʃ,1,1,,esquerdo,left,Bandeira2017[366-412],
Principense,ʃiˈkɛdɛ,CV'CVCV,ʃˈkeɾdu,ʃi.ˈkɛ.dɛ,ʃ.ˈkeɾ.du,ˈkɛ,ˈkeɾ,2,2,,esquerdo,left,Bandeira2017[366-412],
Principense,ʃiˈkɛdɛ,CV'CVCV,ʃˈkeɾdu,ʃi.ˈkɛ.dɛ,ʃ.ˈkeɾ.du,dɛ,du,3,3,,esquerdo,left,Bandeira2017[366-412],
Principense,bɐ̃ˈdja,CV'CGV,bɐ̃w̃ˈdɐjɾɐ,bɐ̃.ˈdja,bɐ̃w̃.ˈdɐj.ɾɐ,bɐ̃,bɐ̃w̃,1,1,metathesis,bandeira,flag,Bandeira2017[366-412],
Principense,bɐ̃ˈdja,CV'CGV,bɐ̃w̃ˈdɐjɾɐ,bɐ̃.ˈdja,bɐ̃w̃.ˈdɐj.ɾɐ,ˈdja,ˈdɐj,2,2,,bandeira,flag,Bandeira2017[366-412],
Principense,bɐ̃ˈdja,CV'CGV,bɐ̃w̃ˈdɐjɾɐ,bɐ̃.ˈdja,bɐ̃w̃.ˈdɐj.ɾɐ,-,ɾɐ,-,3,,bandeira,flag,Bandeira2017[366-412],
Principense,uˈbɐ̃ku,V'CVCV,ˈbɐ̃ku,u.ˈbɐ̃.ku,ˈbɐ̃.ku,u,ˈbɐ̃,1,1,,banco,bench,Bandeira2017[366-412],
Principense,uˈbɐ̃ku,V'CVCV,ˈbɐ̃ku,u.ˈbɐ̃.ku,ˈbɐ̃.ku,ˈbɐ̃,-,2,-,,banco,bench,Bandeira2017[366-412],
Principense,uˈbɐ̃ku,V'CVCV,ˈbɐ̃ku,u.ˈbɐ̃.ku,ˈbɐ̃.ku,ku,ku,3,2,,banco,bench,Bandeira2017[366-412],
Principense,ˈbaʀɐ,CVCV,ˈbaʀɐ,ˈba.ʀɐ,ˈba.ʀɐ,ˈba,ˈba,1,1,,barra,bar,Bandeira2017[366-412],
Principense,ˈbaʀɐ,CVCV,ˈbaʀɐ,ˈba.ʀɐ,ˈba.ʀɐ,ʀɐ,ʀɐ,2,2,,barra,bar,Bandeira2017[366-412],
Principense,bɔˈswa,CV'CGV,vɐˈsoɾɐ,bɔ.ˈswa,vɐ.ˈso.ɾɐ,bɔ,vɐ,1,1,metathesis,vassoura,broom,Bandeira2017[366-412],
Principense,bɔˈswa,CV'CGV,vɐˈsoɾɐ,bɔ.ˈswa,vɐ.ˈso.ɾɐ,ˈswa,ˈso,2,2,,vassoura,broom,Bandeira2017[366-412],
Principense,bɔˈswa,CV'CGV,vɐˈsoɾɐ,bɔ.ˈswa,vɐ.ˈso.ɾɐ,-,ɾɐ,-,3,,vassoura,broom,Bandeira2017[366-412],
Principense,buˈtɐ̃,CV'CV,buˈtɐ̃w̃,bu.ˈtɐ̃,bu.ˈtɐ̃w̃,bu,bu,1,1,assimilation,botão,button,Bandeira2017[366-412],
Principense,buˈtɐ̃,CV'CV,buˈtɐ̃w̃,bu.ˈtɐ̃,bu.ˈtɐ̃w̃,ˈtɐ̃,ˈtɐ̃w̃,2,2,,botão,button,Bandeira2017[366-412],
Principense,uˈfakɐ,V'CVCV,ˈfakɐ,u.ˈfa.kɐ,ˈfa.kɐ,u,-,1,-,,faca,knife,Bandeira2017[366-412],
Principense,uˈfakɐ,V'CVCV,ˈfakɐ,u.ˈfa.kɐ,ˈfa.kɐ,ˈfa,ˈfa,2,1,,faca,knife,Bandeira2017[366-412],
Principense,uˈfakɐ,V'CVCV,ˈfakɐ,u.ˈfa.kɐ,ˈfa.kɐ,kɐ,kɐ,3,2,,faca,knife,Bandeira2017[366-412],
Principense,fiˈnete,CV'CVCV,alfiˈnetɨ,fi.ˈne.te,al.fi.ˈne.tɨ,-,al,-,1,metathesis,alfinete,pin,Bandeira2017[366-412],
Principense,fiˈnete,CV'CVCV,alfiˈnetɨ,fi.ˈne.te,al.fi.ˈne.tɨ,fi,fi,1,2,,alfinete,pin,Bandeira2017[366-412],
Principense,fiˈnete,CV'CVCV,alfiˈnetɨ,fi.ˈne.te,al.fi.ˈne.tɨ,ˈne,ˈne,2,3,,alfinete,pin,Bandeira2017[366-412],
Principense,fiˈnete,CV'CVCV,alfiˈnetɨ,fi.ˈne.te,al.fi.ˈne.tɨ,te,tɨ,3,4,,alfinete,pin,Bandeira2017[366-412],
Principense,gaˈrafɐ,CV'CVCV,gɐˈʀafɐ,ga.ˈra.fɐ,gɐ.ˈʀa.fɐ,ga,gɐ,1,1,,garrafa,bottle,Bandeira2017[366-412],
Principense,gaˈrafɐ,CV'CVCV,gɐˈʀafɐ,ga.ˈra.fɐ,gɐ.ˈʀa.fɐ,ˈra,ˈʀa,2,2,,garrafa,bottle,Bandeira2017[366-412],
Principense,gaˈrafɐ,CV'CVCV,gɐˈʀafɐ,ga.ˈra.fɐ,gɐ.ˈʀa.fɐ,fɐ,fɐ,3,3,,garrafa,bottle,Bandeira2017[366-412],
Principense,uˈgafu,V'CVCV,ˈgaɾfu,u.ˈga.fu,ˈgaɾ.fu,u,-,1,-,,garfo,fork,Bandeira2017[366-412],
Principense,uˈgafu,V'CVCV,ˈgaɾfu,u.ˈga.fu,ˈgaɾ.fu,ˈga,ˈgaɾ,2,1,,garfo,fork,Bandeira2017[366-412],
Principense,uˈgafu,V'CVCV,ˈgaɾfu,u.ˈga.fu,ˈgaɾ.fu,fu,fu,3,2,,garfo,fork,Bandeira2017[366-412],
Principense,ˈʃtakɐ,CCVCV,ʃˈtakɐ,ˈʃta.kɐ,ʃ.ˈta.kɐ,ˈʃ,ʃ,1,1,metathesis,estaca,stake,Bandeira2017[366-412],
Principense,ˈʃtakɐ,CCVCV,ʃˈtakɐ,ˈʃta.kɐ,ʃ.ˈta.kɐ,ta,ˈta,-,2,,estaca,stake,Bandeira2017[366-412],
Principense,ˈʃtakɐ,CCVCV,ʃˈtakɐ,ˈʃta.kɐ,ʃ.ˈta.kɐ,kɐ,kɐ,2,3,,estaca,stake,Bandeira2017[366-412],
Principense,ˈkɔpu,CVCV,ˈkɔpu,ˈkɔ.pu,ˈkɔ.pu,ˈkɔ,ˈkɔ,1,1,,copo,glass,Bandeira2017[366-412],
Principense,ˈkɔpu,CVCV,ˈkɔpu,ˈkɔ.pu,ˈkɔ.pu,pu,pu,2,2,,copo,glass,Bandeira2017[366-412],
Principense,ˈkwa:,CGV,ˈkɔɾdɐ,ˈkwa:,ˈkɔɾ.dɐ,ˈkwa:,ˈkɔɾ,1,1,metathesis,corda,rope,Bandeira2017[366-412],
Principense,ˈkwa:,CGV,ˈkɔɾdɐ,ˈkwa:,ˈkɔɾ.dɐ,-,dɐ,-,2,,corda,rope,Bandeira2017[366-412],
Principense,kwaˈdo,CGV'CV,kuɐˈdoɾ,kwa.ˈdo,ku.ɐ.ˈdoɾ,kwa,ku,1,1,metathesis,coador,strainer,Bandeira2017[366-412],
Principense,kwaˈdo,CGV'CV,kuɐˈdoɾ,kwa.ˈdo,ku.ɐ.ˈdoɾ,-,ɐ,-,2,,coador,strainer,Bandeira2017[366-412],
Principense,kwaˈdo,CGV'CV,kuɐˈdoɾ,kwa.ˈdo,ku.ɐ.ˈdoɾ,ˈdo,ˈdoɾ,2,3,,coador,strainer,Bandeira2017[366-412],
Principense,lɐ̃ˈpjɐ̃,CV'CGV,lɐ̃piˈɐ̃w̃,lɐ̃.ˈpjɐ̃,lɐ̃.pi.ˈɐ̃w̃,lɐ̃,lɐ̃,1,1,assimilation,lampião,lantern,Bandeira2017[366-412],
Principense,lɐ̃ˈpjɐ̃,CV'CGV,lɐ̃piˈɐ̃w̃,lɐ̃.ˈpjɐ̃,lɐ̃.pi.ˈɐ̃w̃,-,pi,-,2,,lampião,lantern,Bandeira2017[366-412],
